sentence,label
"Wierzę jednak, że możemy dać prezydentowi Stanów Zjednoczonych uprawnienia, oprócz tych, które ma obecnie w zakresie ustalania faktów, co pozwoliłoby mu być bardziej skutecznym niż my w radzeniu sobie z tymi strajkami.",No
"Naprawdę nie sądzę, by twoje prawa były ograniczane.",No
"Chciałbym zacytować kogoś nieco bliższego domu, Harry'ego Trumana.",No
A my je usankcjonowaliśmy.,Yes
"Uścisnąłem mu dłoń i wyznaczyłem swoich członków, a komisja nigdy się nie zebrała.",Yes
"Jeśli cokolwiek powiem, zostanie to źle zinterpretowane.",No
"Zachęca do korzystania z odnawialnych źródeł energii, takich jak etanol i biodiesel.",No
"Odkąd to zrobiliśmy, w obszarach, w których zawarliśmy umowy handlowe lub eksport do Japonii wzrósł o 85% w ciągu ostatnich czterech lat, a nasz deficyt handlowy z Japonią spadł.",Yes
"Uważam, że musimy to zrobić, ponieważ w ciągu najbliższych dziesięciu lat równowaga sił na świecie zacznie przesuwać się w jedną lub drugą stronę - w naszą lub w stronę komunistów - i jeśli nie zaczniemy identyfikować się nie tylko z walką antykomunistyczną, ale także z walką z ubóstwem i głodem, ludzie ci zaczną brać przykład z komunistów.",No
"Powiedział, że wszyscy ci intelektualiści narzekają i mówią, że to negatywne relacje.",No
Widzieliśmy na tym świecie rozwój ogromnego zagrożenia dla nas.,No
"W związku z tym uważam, że musimy patrzeć w przyszłość, pamiętając o tym, że walczymy z komunizmem w domu nie tylko poprzez nasze prawa dotyczące komunistów - tych nielicznych, którzy stają się komunistami i tych nielicznych, którzy stają się podróżnikami, ale także walczymy z komunizmem w domu, zwalczając różne niesprawiedliwości istniejące w naszym społeczeństwie, którymi żywią się komuniści.",No
"Kilka stron zostało wyciętych przez szefa agencji, który za to odpowiadał, a on wysłał to do CIA, gdzie wycięto więcej stron przed wydrukowaniem.",Yes
"Powiedziałeś, że zmniejszysz deficyt o połowę.",Yes
"Ale nie musieliśmy spieszyć się z wojną bez planu, jak wygrać pokój.",No
"I byłem prawdopodobnie jednym z pierwszych senatorów, wraz z senatorem Bobem Smithem z New Hampshire, byłym senatorem, który zszedł do KGB pod placem Treblinki i zobaczył stertę akt z nazwiskami.",Yes
Musimy mieć co do tego jasność.,No
"A ludzie, którzy mają pracę...",No
Pochodzę z zachodniego Teksasu.,No
"Można to przedstawić na wykresach, przyjrzeć się wszystkim badaniom przeprowadzonym przez różne grupy, wyjść poza 4, 5, 6 lat, a my wciąż dryfujemy z ogromnym deficytem.",Yes
Amerykanie chcą kontroli zbrojeń.,No
I jest na to przykład.,No
"Ustalmy pewne wytyczne, aby uniknąć ciągłej inflacji.",No
"Posłałby nas z powrotem w recesję swoimi planami podatkowymi, które przynoszą korzyści najbogatszym Amerykanom.",Yes
"Tak, rozumiem, co to oznacza dla głównodowodzącego.",No
"Jeśli siedzisz w tym wystarczająco długo, myślisz o tym - jeśli mówisz o tym w Waszyngtonie, myślisz, że to zrobiłeś.",No
Ten facet to już przesada.,No
"Jest więc kilka pozytywnych sposobów, w jakie możemy nad tym pracować.",No
"Chciałbym wiedzieć, Anderson, dlaczego nie wspominasz o e-mailach?",No
"Mówi Rosja, Rosja, Rosja, ale nie wiem - może tak było.",No
Nie ufam Rosjanom.,No
... 17 wywiadów - czy wątpisz w 17 wojskowych i cywilnych...,No
I nadal będziemy to robić.,No
"Uważam, że musimy zrobić to, o czym prezydent wspomniał pod koniec swoich uwag, czyli podjąć ogromne wysiłki w celu egzekwowania przepisów dotyczących broni, które mamy, i zmienić kulturę przemocy, którą mamy.",No
"Możemy być silni za granicą tylko wtedy, gdy jesteśmy silni w kraju; a kiedy zostanę prezydentem, będziemy silni nie tylko w tych obszarach, ale także w obronie - zdolności obronne nie będą miały sobie równych.",No
"Po drugie, poprzez kradzież naszej własności intelektualnej; naszych projektów, patentów, technologii.",No
Zapewnienie finansowania uniwersytetom i ośrodkom analitycznym jest świetne.,No
To zasadnicza różnica między mną a senatorem Obamą.,No
Wszyscy jesteśmy gotowi do pracy na szczeblu stanowym i lokalnym.,No
Ponieważ była katastrofą jako senator.,No
"Mam tak wiele rzeczy, na które mógłbym odpowiedzieć, że wybiorę coś, co powiedziałeś wcześniej.",No
"Nie, myślę, że debata powinna odbyć się między tobą a Lloydem.",No
"Nawiasem mówiąc, wiceprezydent ma rację.",No
Nie musimy tego robić.,No
"Nie lubi Putina, ponieważ Putin przechytrzył ją na każdym kroku.",No
"Chciałbym tylko wspomnieć, jeśli mogę -",No
"Jeśli zostaniesz prezydentem, ten kraj będzie w niezłym bałaganie.",No
Iran i Irak są teraz bardziej niebezpieczne - Iran i Korea Północna są teraz bardziej niebezpieczne.,No
"Nie, edukacja polega na tym, jak pomóc osobie, która straciła pracę.",No
"Musimy też znacznie lepiej zachęcać firmy do tworzenia nowych przedsiębiorstw lub ekspansji, ponieważ tego nie robią.",No
"Jeśli chodzi o nierozprzestrzenianie broni jądrowej, w maju 1975 r. wezwałem do zwołania konferencji dostawców broni jądrowej.",No
"To nie jest sposób na prowadzenie naszej polityki zagranicznej, w tym handlu międzynarodowego.",No
Istnieje kilka naprawdę interesujących technologii.,No
Jedną z konsekwencji jest umożliwienie rodzicom dokonywania różnych wyborów.,No
"Używamy wszelkich dostępnych nam środków, by dopaść Osamę bin Ladena.",No
"A teraz wróciliśmy, ponieważ wzmocniliśmy obronę tego kraju i uwierz mi, nie chcę, abyśmy wrócili do tamtych dni.",No
Barack Obama jest człowiekiem o wielkiej godności.,No
"Podwyżka podatków, podatek od każdego w Ameryce.",Yes
"Ma to wiele wspólnego z faktem, że nasze podatki są bardzo wysokie, prawie najwyższe na świecie.",Yes
"Po trzecie, tym, co naprawdę szkodzi amerykańskiemu biznesowi bardziej niż cokolwiek innego, są koszty opieki zdrowotnej.",No
"Przepraszam, nie słyszałem tego.",No
"Więc jeśli wierzysz w to samo, po prostu nie chcesz podnosić podatków dla ludzi.",No
A teraz masz wybór.,No
"Zdaję sobie sprawę, że usunięcie Saddama Husajna było niepopularne.",No
"Cóż, pozwólcie, że najpierw powiem o naszych dyplomatach, ponieważ służą oni na całym świecie i wykonują niesamowitą pracę w bardzo niebezpiecznej sytuacji.",No
"Nikt tego nie ma, z wyjątkiem długoletniego prezydenta lub sekretarza stanu.",No
"Potrzebujemy dobrego, silnego pakietu gospodarczego, niech sektor prywatny tworzy miejsca pracy i może to zrobić.",No
Zamierzam renegocjować NAFTA.,No
"A gdybyśmy poprosili Pakistan o pozwolenie, nie dostalibyśmy go.",No
"Najlepszym sposobem na obronę Ameryki w świecie, w którym żyjemy, jest pozostanie w ofensywie.",No
"Kiedy senator McCain dopingował prezydenta do wkroczenia do Iraku, sugerował, że będzie to szybkie i łatwe, a my zostaniemy powitani jako wyzwoliciele.",Yes
I nikt nie podszedł do tego od tej strony.,No
I nie zamierzam tego robić.,No
"Czy nie nadszedł czas, aby przestać tworzyć obrazy?",No
W końcu osiąga 50 centów pod koniec piątego roku.,Yes
Ale z dnia na dzień jest coraz gorzej.,No
Nie dajemy już obrazu witalności.,No
Wierzymy w twardą miłość.,No
"To świetna rzecz dla firm, które chcą się rozwijać.",No
"Mają teraz plan obejmujący wszystkich, a ich składki wynoszą dwie trzecie reszty kraju.",Yes
"We wrześniu 1974 r. dałem możliwość wszystkim uchylającym się od poboru, wszystkim dezerterom, aby dobrowolnie zgłosili się do wojska, oczyścili swoje akta i zyskali szansę na przywrócenie dobrego obywatelstwa.",Yes
Ale przynajmniej zdjęło to z nich ten ciężar.,No
"Chirurg Generalny wykonuje dobrą robotę, zachęcając do odpowiedniego rodzaju edukacji.",No
Zużywamy 50% światowej kokainy.,Yes
"I wszyscy jej przyjaciele, podatki, o których rozmawialiśmy, a ja po prostu dostałem to przez osmozę.",No
"Pracowałem nad tym przez długi, długi czas.",No
"Mogę zapewnić, że gdybyśmy nie podjęli zdecydowanych i stanowczych działań, zostalibyśmy bardzo, bardzo ostro skrytykowani za siedzenie z założonymi rękami i brak ruchu.",No
Tak naprawdę nie myślę o nim zbyt wiele.,No
"Wymieniłem czterech sędziów sądu najwyższego w stanie Teksas i chciałbym poprosić ludzi o sprawdzenie ich kwalifikacji, ich obrad.",No
"W przeciwnym razie, jeśli okaże się, że szefowie państw spotykają się i nie robią postępów, okaże się, że sprawa pokoju raczej ucierpiała niż pomogła.",No
"Pozwólcie, że zadam to pytanie Ameryce.",No
"Jest tu moja przyjaciółka, Phyllis Hunter.",No
"Myślę, że dotyczy to również Ameryki Łacińskiej.",Yes
To będzie piękna rzecz do oglądania.,No
"I robimy pewne postępy, radząc sobie nieco lepiej w zakresie przechwytywania.",Yes
"A więc, słuchaj, zamierzam - to, co musisz o mnie wiedzieć, to to, że będę przestrzegał prawa, będę miał prokuratora generalnego, który będzie egzekwował prawo.",No
"Mówi, że da ci obniżki podatków.",No
"Nie podoba im się, gdy dochodzi do niesprawiedliwego walenia w ludzi.",No
"Jim, mamy możliwość robienia obu tych rzeczy.",No
"W rzeczywistości szacuje się, że uchylenie Obamacare spowoduje utratę ubezpieczenia zdrowotnego przez 50 milionów osób...",Yes
"A jeśli nie możemy, zrobimy to - pójdziemy inną drogą, ponieważ to była katastrofa.",No
"Obawiam się, jak to wpłynie na naszą przyszłość.",No
Zdecydowanie popieram program WIC.,No
Następny Kongres będzie prawdopodobnie pierwszym Kongresem wartym miliardy dolarów w historii Stanów Zjednoczonych.,No
"Po pierwsze, nie widzę możliwości, aby jedna trzecia ciała, taka jak Republikanie w Izbie Reprezentantów i Senacie, powstrzymała dwie trzecie, jeśli te dwie trzecie są odpowiednio kierowane.",No
Chcą ratyfikacji poprawki o równych prawach.,No
"I, niestety, nie poszedł na wojnę w ostateczności.",No
Moją ulubioną naklejką na zderzak jest jednak: Annoy the Media.,No
"Gdyby Missouri, biorąc pod uwagę liczbę osób z Missouri, które są dziś w wojsku, było krajem, byłoby trzecim co do wielkości krajem w koalicji, za Wielką Brytanią i Stanami Zjednoczonymi.",Yes
"Chcę jednak, abyś pomyślał o dwóch lub trzech rzeczach.",No
"Największa skarga, jaką mają - dotyczy wszystkich problemów na świecie, wielu problemów spowodowanych przez Hillary Clinton i Baracka Obamę.",No
I nagle skutki braku planu dopadły Amerykę.,No
"Musisz powiedzieć, że jeśli otrzymujesz pieniądze, musisz nam pokazać, czy dzieci uczą się czytać i pisać oraz dodawać i odejmować.",No
"Wygraliśmy prawie każdą sprawę, którą złożyliśmy i która została rozstrzygnięta.",No
"W Senacie Stanów Zjednoczonych znajduje się projekt ustawy, za którą mógłby zagłosować, gdyby tak bardzo mu na niej zależało.",No
"Nie dlatego, że głoszę kazania do ludzi z Południa, ponieważ to nie jest tylko problem Południa; to problem Północy i Zachodu; to problem nas wszystkich.",No
"Ale upewnił się również, że istnieje dwupartyjne poparcie.",No
"Zauważyłem również w The Wall Street Journal na początku tego tygodnia, że wstępny raport jego grupy zadaniowej opowiada się za zwiększeniem bezpieczeństwa socjalnego poprzez zmniejszenie korekty w ubezpieczeniu społecznym dla emerytów, aby zrekompensować wpływ inflacji.",Yes
"Ale nie znam żadnego szanowanego naukowca, który wierzyłby, że ten system, przynajmniej w pierwotnej formie, mógłby zadziałać, ta koncepcja jakiegoś rodzaju astrodomu nad nami, który mógłby nas ochronić przed atakiem wroga.",Yes
I nie zgadzam się z dawaniem im tego rodzaju technologii.,No
"Jako prezydent dopilnuję, byśmy mogli to zrobić.",No
"Dlatego uważam, że możemy ucieleśnić nasze wartości, przyjmując ustawę o przestępstwach z nienawiści.",No
"Mieszkam w stanie, w którym wzrost miejsc pracy w przemyśle wytwórczym znacznie przewyższył wzrost w całym kraju w ciągu ostatnich kilku lat, gdzie stworzyliśmy więcej miejsc pracy w sektorze prywatnym, odkąd pan Bush został prezydentem, niż w całej reszcie kraju, gdzie sekretarz pracy pana Busha powiedział, że wzrost zatrudnienia był ogromny.",Yes
"Mamy czteroprocentową różnicę między tym, co płacimy za papiery skarbowe, a tym, co Niemcy płacą za jedno- i pięcioletnie papiery skarbowe.",Yes
"Węgiel, o którym wspomniał prezydent - tak, mamy go - a jednak jedna ósma naszych całkowitych zasobów węgla nie jest obecnie w ogóle wykorzystywana.",Yes
W tym kraju mieszka pięć procent światowej populacji.,Yes
"Po trzecie, mamy różnego rodzaju porozumienia na papierze, a niektóre z nich są realizowane, dotyczące pozbycia się głowic nuklearnych.",Yes
"Ale porozmawiajmy o pytaniu, które zadałeś, Lester.",No
"Kiedy przyjeżdża się do Waszyngtonu, aby - jako gubernator - spróbować rozpocząć nowy program dla swoich obywateli, taki jak leczenie uzależnionych od narkotyków, okazuje się, że istnieje trzynaście różnych agencji federalnych, do których muszę się udać, aby zarządzać programem leczenia uzależnień od narkotyków.",Yes
"Ci terroryści są poważni, śmiertelnie niebezpieczni i nie wiedzą nic poza tym, że próbują zabijać.",No
"Odpowiedzią jest zdyscyplinowanie zarówno władzy wykonawczej, jak i kongresowej poprzez utrzymanie linii w zakresie podatków.",No
"Mój przeciwnik powiedział, że Ameryka musi przejść globalny test, zanim użyjemy siły, by się bronić.",No
Zamierzamy znacznie obniżyć podatki od działalności gospodarczej.,No
"Wiem, co to znaczy widzieć ludzi, którzy są bezrobotni.",No
Zrobię to po zakończeniu audytu.,No
Mam małą fundację dla osób niepełnosprawnych o nazwie Dole Foundation.,No
"Miliony młodych mężczyzn i kobiet w kolejnych wojnach zmieniły oblicze narodu, ponieważ rząd pomógł im w edukacji.",No
"Organizujemy też stosunki handlowe z krajami innymi niż Chiny, aby Chiny zaczęły odczuwać większą presję na spełnianie podstawowych standardów międzynarodowych.",Yes
"Powiem tylko, że po pierwsze - ten biznes dotyczący uprawnień, który próbował opisać w odniesieniu do oszczędności, wiesz, dopasowywania oszczędności tutaj i dopasowywania oszczędności tam, w pełni sfinansowany będzie kosztował dużo pieniędzy, dużo więcej niż mamy.",No
Musimy myśleć o cyberbezpieczeństwie.,No
"Pamiętam, kiedy prezydentem był Ronald Reagan, który kierował się zasadami.",No
"Płacąc 500 dolarów za młotek za 5 dolarów, nie kupujesz siły.",No
"4. miejsce pod względem miejsc pracy w przemyśle wytwórczym, 4. miejsce pod względem redukcji ubóstwa, 4. miejsce pod względem wzrostu dochodów.",Yes
Są one wymierzone w prawdziwy problem.,No
"Jedynym celem, jaki widziałbym w rejestracji broni ręcznej, a nie broni długiej jakiegokolwiek rodzaju, byłby zakaz posiadania tej broni przez osoby, które użyły jej do popełnienia przestępstwa lub którym udowodniono, że są psychicznie niezdolne do posiadania broni.",Yes
"A jeśli odrzucimy tę zdolność do służenia jako uczciwy pośrednik, to odrzucimy strategiczny atut, który jest ważny nie tylko dla nas, ale także dla Izraela.",No
Tego brakowało przez ostatnie osiem lat.,No
"Jeśli w ogóle płacisz podatek, masz ulgę podatkową.",Yes
"Pozwól, że najpierw zajmę się sprawami osobistymi.",No
W ciągu ostatnich czterech lat zmniejszyliście liczbę zezwoleń i licencji na gruntach i wodach federalnych o połowę.,Yes
"Teraz możesz powiedzieć, że to w porządku, a Hillary może powiedzieć, że to w porządku.",No
"Nie chodzi o to, że Dodd-Frank zawsze był zły z powodu zbyt wielu regulacji.",No
Mamy więc bardzo solidny zestaw planów.,No
