sentence,label
Chcą ratyfikować poprawkę do równych praw.,No
I niestety nie poszedł na wojnę w ostateczności.,No
Moją ulubioną naklejką na zderzak jest jednak: denerwować media.,No
"Gdyby Missouri, biorąc pod uwagę liczbę osób z Missouri, którzy są tam dzisiaj w wojsku, byli krajem, byłby to trzeci co do wielkości kraj w koalicji, za Wielką Brytanią i Stanami Zjednoczonymi.",Yes
"Ale chcę, żebyś pomyślał tylko o 2 lub 3 rzeczach.",No
"Największa skarga - to wszystko, co dzieje się na świecie, wiele problemów spowodowanych przez Hillary Clinton i Baracka Obamę.",No
I nagle wyniki braku planu nie spotkały się z Ameryką.,No
"Musisz powiedzieć, że jeśli otrzymasz pieniądze, musisz nam pokazać, czy dzieci uczą się czytać, pisać, dodawać i odejmować.",No
"I wygraliśmy prawie każdy złożony przez nas przypadek, który został rozstrzygnięty.",No
"Na podłodze Senatu Stanów Zjednoczonych jest projekt ustawy, na który mógł się pojawić i głosować, gdyby tak wiele za to.",No
"Nie dlatego, że głoszę mieszkańcom Południa, ponieważ nie jest to tylko problem południowy;To problem północny i zachodni problem;To problem dla nas wszystkich.",No
"Ale upewnił się również, że istnieje wsparcie dwustronne.",No
"Zauważyłem również w Wall Street Journal na początku tego tygodnia, że wstępny raport jego grupy zadaniowej zwolenników zwolenników ubezpieczenia społecznego bardziej dźwiękowym poprzez zmniejszenie dostosowania ubezpieczenia społecznego dla osób emerytowanych w celu zrekompensowania wpływu inflacji.",Yes
"Ale nie znam żadnego renomowanego naukowca, który wierzył, że ten system, przynajmniej jak pierwotnie wymyślony, może działać, pojęcie tego rodzaju astrodomu nad nas samych, które mogłyby chronić nas przed atakiem wroga.",Yes
"Aby dać im taką technologię, nie zgadzam się.",No
"Jako prezydent upewnię się, że je podróżujemy.",No
"I dlatego myślę, że możemy ucieleśnić nasze wartości, przekazując prawo do przestępstw z nienawiści.",No
"Mieszkam w stanie, w którym wzrost zatrudnienia znacznie wyprzedził naród w ciągu ostatnich kilku lat, gdzie stworzyliśmy więcej miejsc pracy w sektorze prywatnym, odkąd pan Bush był prezydentem niż w całej reszcie kraju, gdzie pan panSekretarz pracy Busha powiedział, że wzrost zatrudnienia był ogromny.",Yes
"Mamy czteroprocentową lukę między tym, co płacimy za skarbcowe, a tym, co Niemcy płacą za od jednego do pięciu lat skarbów.",Yes
"Węgiel, o którym wspomniał Prezydent - tak, mamy go - a jednak jedna ósma naszych całkowitych zasobów węgla nie jest obecnie wykorzystywana.",Yes
"Wiesz, mamy pięć procent światowej populacji w tym kraju.",Yes
"Po trzecie, na papierze mamy wszelkiego rodzaju umowy, a niektóre z nich są wykonywane w sprawie pozbycia się głowic nuklearnych.",Yes
"Ale porozmawiajmy o pytaniu, które zadałeś, Lester.",No
"Kiedy przyjeżdżasz do Waszyngtonu, aby - jako gubernator - próbować rozpocząć nowy program dla twojego ludu, podobnie jak leczenie uzależnionych od narkotyków, odkryłem, że istnieje trzynaście różnych agencji federalnychUH Program leczenia narkotyków.",Yes
"Ci terroryści są poważni, są śmiertelni i nie wiedzą nic poza próbą zabicia.",No
"Odpowiedź jest dyscypliną zarówno oddziału wykonawczego, jak i oddziału kongresowego poprzez utrzymanie linii podatków.",No
"Mój przeciwnik powiedział, że Ameryka musi zdać test globalny, zanim użyliśmy siły, aby się chronić.",No
Będziemy masowo obniżyć podatki biznesowe.,No
"Wiem, co to znaczy zobaczyć ludzi bezrobotnych.",No
Po zakończeniu audytu zrobię to.,No
Mam małe podstawy dla osób niepełnosprawnych o nazwie Dole Foundation.,No
"Mieliśmy miliony młodych mężczyzn i kobiet w kolejnych kolejnych wojnach zmieniają oblicze narodu, ponieważ rząd pomógł w ich edukacji.",No
"Organizujemy stosunki handlowe z krajami innymi niż Chiny, aby Chiny zaczynają odczuwać większą presję na spełnienie podstawowych standardów międzynarodowych.",Yes
"Pozwól, że powiem pierwszy-ten biznes o uprawnieniu, który próbował opisać o oszczędnościach, wiesz, dopasowując tutaj oszczędności i dopasowywanie oszczędności, w pełni finansowane, że będzie kosztować dużo pieniędzy, o wiele więcej niż my.",No
Musimy myśleć o bezpieczeństwie cybernetycznym.,No
"Pamiętam, kiedy Ronald Reagan był prezydentem;Zasada stał na zasadzie.",No
"Płacisz 500 USD za młotek 5 USD, nie kupujesz siły.",No
"Czwarty w pracy produkcyjnej, czwarty w zmniejszeniu ubóstwa, czwarty wzrost dochodów.",Yes
Są skierowane do prawdziwego problemu.,No
"I - jedynym celem, który widziałbym w rejestracji pistoletów, a nie długo jakichkolwiek broni, byłoby zakazanie własności tych broni przez tych, którzy używali ich w popełnieniu przestępstwa lub kto uh- Udowodniono, że posiadanie broni jest niekompetentne psychicznie.",Yes
"A jeśli wyrzucimy tę zdolność do służenia jako uczciwy broker, wówczas rzuciliśmy - wyrzucimy strategiczny zasób, który jest ważny nie tylko dla nas, ale także Izraelowi.",No
Brakowało tego w ciągu ostatnich ośmiu lat.,No
"Jeśli w ogóle zapłacisz podatek, otrzymasz ulgę podatkową.",Yes
Pozwól mi najpierw na poziomie osobistym.,No
W ciągu ostatnich czterech lat ograniczasz zezwolenia i licencje na grunty federalne i wód federalnych na pół.,Yes
"Teraz możesz powiedzieć, że to jest OK, a Hillary może powiedzieć, że to jest w porządku.",No
"Nie chodzi o to, że Dodd-Frank zawsze był błędny z zbyt dużą regulacją.",No
Mamy więc bardzo solidny zestaw planów.,No
"Nie zamierzam, bo myślę, że wszyscy z was -lub nie wszyscy, ci ludzie, którzy są w tych kieszeniach ubóstwa i nie złapali, nie mogli odpowiedzieć na to, jak chciałbym -Ale myślę, że większość ludzi w tym kraju powiedziałaby: tak, lepiej niż 4 lata temu.",No
"I w końcu powiedział, że będzie miał nowy plan opieki zdrowotnej.",No
Ale w Ameryce dobrze jest poprawić oszczędność paliwa.,No
"I dzięki mieszkańcom San Diego za danie nam możliwości przeprowadzenia kolejnej dyskusji na temat decyzji, z którą wszyscy stoją przed ludźmi, którzy podejmie decyzję.",No
"Istnieje związek między stopami procentowymi a inflacją, ale zwróciłbym na twoją uwagę, że w 1981 r. Podczas pracy w budżecie Carter-Mondale, który odziedziczyliśmy-że stopy procentowe spadły z 211/2, w dół w dół w dół w kierunku12 lub 13 rys.",Yes
"Będą setki eksperymentów z 22 linii, które obecnie są aktywne, i mam nadzieję, że znajdziemy lekarstwo.",No
"Nie zastanawiamy się nad wyrzuceniem ludzi na śnieg, zarówno z powodu wieku, jak i potrzeby.",No
"Jesteśmy w epoce informacji, gdy nauka jest ważniejsza niż kiedykolwiek.",No
"Nie podoba im się użycie tego słowa, ale mogę przypomnieć jego silnym zwolennikom, że dopiero w zeszłym roku w głównym roku, aby uchwycić tę demokratyczną nominację, powiedział: „Jestem postępowym liberalnym demokratą”.",Yes
"Rząd - mówi, że inwestuje rząd, rozwijaj rząd.",No
To bardzo święty kontrakt i wierzę w to.,No
"Jest to podstawowa decyzja, którą należy podjąć tak często, każdy prezydent, który służy.",No
"George McGovern jest moim przyjacielem, więc nie mam na myśli, ale był liberałem, dumnym liberałem.",No
"Pan Nixon nieustannie zniekształca moje liczby, które - jest oczywiście jego prawem, ale faktem jest: tutaj stoję i chcę po prostu mieć to w historii publicznej.",No
"Jedną z rzeczy, które myślę, że naprawdę frustruje ludzi, jest to, że tak często kampanie polityczne wydają się bardziej dotyczyć polityków, którzy działają niż ludzie.",No
Chodzi o znalezienie pracy dla narodu amerykańskiego.,No
"Nie powinieneś się martwić, jeśli dostaniesz nową pracę, czy to będzie - a częścią naszego planu jest sprawienie, aby to nazywają przenośne - wielkie słowo, ale to oznacza, że jeśli pracujesz dla firmy Jones iChodzisz do firmy Smith, twoje ubezpieczenie idzie z tobą.",No
"I ona tego nie mówi, ponieważ nie ma umiejętności biznesowych.",No
Właśnie dlatego wiara w Stany Zjednoczone jest czyste i nieograniczone przez interwencję polityków.,No
"Tak, ale czy to nie sugeruje narodowi amerykańskiemu, oto osoba wysokiej jakości, gdyby zdecydował, że może automatycznie uzyskać nominację każdej ze stron?",No
"Ale wydaje mi się, że dzieci powinny - jeśli zaczęły, powinny się zatrzymać i po prostu tego nie robić.",No
Dlaczego to odrzucili?,No
"Dlaczego odnieśliśmy sukces, ponieważ nasi poprzednicy nie odnieśli sukcesu?",No
"I wydaje mi się, że z stymulantem większej ilości pieniędzy w rękach podatników i większą ilością pieniędzy w rękach biznesu do rozszerzenia, modernizacji, zapewnienia większej liczby miejsc pracy, nasza gospodarka stymulowana, aby uzyskać większe przychody iBędziemy mieli dobrze prosperującą gospodarkę.",No
"Myślę, że zrobiłem właściwą rzecz.",No
"Ale ogólnie uważam, że prezydent musi być gotowy robić to, co uważa za słuszne.",No
Hillary Clinton jest już od lat.,Yes
"Chcę, żebyś miał swój własny zasób, który możesz nazwać własnym.",No
Jest więc wiele cynizmu.,No
"Nie do szkół, ale - wiesz, 46% nauczycieli w Chicago, nauczycieli szkół publicznych, wysyła swoje dzieci do szkoły prywatnej.",Yes
"Ponieważ mamy - mamy prezydenta, który nie może usiąść ich przy stole i zmusić ich do zatwierdzenia.",No
Chcę utrzymać to przy życiu opieki nad dziećmi i innych uprawnień.,No
"Ale nie wierzę, że ten prezydent może.",No
"I mogę dziś zobowiązać się do was, że jest to Ameryka, którą będę służyć, jeśli mam tyle szczęścia, aby zostać twoim prezydentem.",No
"Stany Zjednoczone, według premiera Rabina z Izraela, są u szczytu swojego wpływu i władzy na Bliskim Wschodzie.",No
"Myślę, że powinieneś zrobić sobie przerwę.",No
Było to zasadnicze i było strategiczne.,No
Umieściłbym je wcześniej.,No
Nie może się pogorszyć.,No
Donald kupił chińską stal i aluminium.,Yes
I żałuję niektórych negatywnych aspektów obu kampanii.,No
"Słuchaj, jesteśmy w epoce informacji.",No
"Wybrałem Lloyda Bentsena, wyróżniającego się, silnego, dojrzałego, przywódcę Senatu, kogoś, kogo kwalifikacje nikt nie przesłuchał.",No
"Spotkałem się z przywódcami Kongresu, z wszystkimi nowo wybranymi członkami Kongresu i tyloma innymi, z którymi mogłem się spotkać między czasem wyborów a inauguracją, i przedstawilibyśmy program pracy.",No
"Po drugie, musimy zająć się tą sytuacją rakietową i spróbować zabrać za sobą wojnę nuklearną i nadać tę rzecz bardzo wysokiego priorytetu.",No
We wrześniu 2003 r. Poparł amnestię dla nielegalnych kosmitów.,Yes
"Teraz jest to 4,00 $ za galon.",Yes
I tak po prostu mam inne podejście.,No
"Po pierwsze, chcę obniżyć podatki dla 95 procent Amerykanów.",Yes
"Znakki unoszące się za 0,5 procent całkowitego budżetu federalnego.",Yes
"Gdybyśmy mieli dzisiaj katastrofę, czy mogliby sobie z tym poradzić?",No
"Teraz myślę, że powinniśmy niechętnie angażować się w jakieś miejsce w obcym kraju.",No
Więc nasze wojska wrócą w tym momencie do domu.,Yes
Jest reformatorem.,No
"Są seniorzy, którzy płacą więcej za recepty niż wiele innych ludzi, czasem więcej niż ich zwierzęta.",Yes
"Zasadniczo otrzymują potrącenia, do których odnosi się te małe firmy, do których odnosi się gubernator Romney, nie dostają.",Yes
"Chcę się upewnić, że seniorzy mają obietnicę, jaką będzie obietnica, ale chcę, aby młodsi pracownicy mogli zarządzać niektórymi własnymi pieniędzmi, niektóre z własnych podatków od wynagrodzeń w sektorze prywatnym zgodnie z pewnymi wytycznymi, aby uzyskać lepsząstawka zwrotu z własnych pieniędzy.",No
"Słyszałem od wielu z was o trudnych wyborach, z którymi się spotykasz i stresie, które jesteś pod.",No
"Upewnię się, że inwestujemy w nasz kraj i nasze rodziny.",No
A teraz wracamy do budżetowania na dodatkowe tereny dla naszych parków.,No
"Czy uważasz, że nasze bezpieczeństwo jest równie bezpieczne, że jesteśmy tak silni jak cztery lata temu?",No
"Ale - ale to zrobił - jeśli ekstrapolowałeś, ile pieniędzy mówimy, spojrzysz na zmniejszenie budżetu edukacyjnego nawet o 20 procent.",Yes
Mieli okazję coś zrobić.,No
"I to nie jest rodzaj rzecznictwa, którego kobiety potrzebują w żadnej gospodarce.",No
"I zamierzam je zawetować, ponieważ nie sądzę, że jesteśmy zbyt mało opodatkowani.",No
To część mojego planu opieki zdrowotnej.,Yes
A załamanie procesu politycznego na Ukrainie między Tymoshenko i Yushchenko jest bardzo poważnym problemem.,No
"Pozwól, że ci powiem, zmusię ich z powrotem do ich kraju.",No
Dick Cheney liczył jako mały biznes.,No
Chce włożyć wszystkie nasze jajka do jednego kosza i dać ten kosz głównym firmom naftowym.,No
"Są to ludzie, którzy odsuwają gejów z działalności - z budynków.",Yes
"To jest argument między panem Nixonem i mną i w tej sprawie, naród amerykański musi wydać swój osąd i myślę, że jest to ważny osąd.",No
"Myślę, że ważne jest, aby NATO było silne i pewne siebie.",No
"Chcę kontrolować własną energię poprzez rozwijanie ropy i gazu ziemnego, ale także źródła energii przyszłości.",No
"Abraham Lincoln był wielkim prezydentem wszystkich ludzi;Ale został wybrany przez swoją imprezę w kluczowym czasie w historii, ponieważ jego partia stanowiła coś.",No
"Cóż, na pewno zrobię to, ponieważ uważam, że to bardzo uczciwe i ważne pytanie.",No
"Są to ludzie, którzy zabijają kobiety i okropnie traktują kobiety.",Yes
"Podejście, o którym mówi gubernator Romneya, to ta sama wysokość sprzedaży, która została dokonana w 2001 i 2003 roku, i skończyliśmy z najwolniejszym wzrostem pracy od 50 lat, skończyliśmy od nadwyżki do deficytów, a wszystko to zakończyło się najgorszym finansowymkryzys od Wielkiego Kryzysu.",Yes
"Myślę, że to właściwa strategia.",No
"Czy to nie był George Bush, który poparł pana Meese?",No
"Mamy silny ruch szkoły czarterowej, który podpisałem przepisy, aby rozpocząć w stanie Teksas.",Yes
Przejdźmy do ich pytań.,No
500 USD za dziecko poniżej 18 roku życia.,Yes
"Nie przypisuję się wszystkim dobrym rzeczom, które wydarzyły się w Ameryce, ale uznaję za to, co starałem się zrobić z innymi, aby zrobić dobre rzeczy.",No
I tak powiedzieliśmy: podnieśmy standardy.,No
Mamy problemy z osiągnięciem celów rekrutacyjnych.,No
"Myślę, że ważne jest dla nas opracowanie nowych źródeł energii tutaj w Ameryce, aby zmieniać nasz kodeks podatkowy, aby upewnić się, że pomagamy małym firmom i firmom, które inwestują tutaj w Stanach Zjednoczonych, że bierzemy część pieniędzyOszczędzamy, gdy zdejmujemy dwie wojny, aby odbudować Amerykę i że zmniejszamy nasz deficyt w zrównoważony sposób, który pozwala nam dokonywać tych krytycznych inwestycji.",No
"Jeśli powiesz nam, co zamierzasz zrobić, naród amerykański może porównać mój plan na przyszłość z twoim planem.",No
"Wszyscy wiedzą, że to ciężka praca, ponieważ istnieje zdecydowany wrog, który próbuje nas pokonać.",No
"Dlatego w tej kampanii starałem się być tak konkretny, aby mieć mandat, jeśli zostanie wybrany, aby Kongres wiedział, na co głosował Amerykanin.",No
"Jeśli chodzi o harmonogramy harmonogramu, nie może być harmonogram Stanów Zjednoczonych na temat tego, jak odbywają się dyskusje.",No
"Po drugie, na Haiti przemoc polityczna jest znacznie, znacznie mniejsza niż była.",Yes
"I poszedłem tam, mając nadzieję, że raz na zawsze wolny świat będzie działał na koncert, aby Saddam Hussein wysłuchał naszych wymagań.",No
Nigdy w tym mieście nigdy się nie widzieli.,No
"I właśnie w tym roku Bush zawetował wzrost podatku od bogatych, który zwolniał podatek z klasy średniej.",Yes
"Chcę podziękować mojej żonie Elizabeth, mojej córce Robin za ich miłość i wsparcie oraz podziękować ludziom, którzy słuchają i oglądają całą Amerykę.",No
