sentence,label
I powiedziałem: „Zrobię - będę nosić jego bransoletę z honorem”.,No
I możesz wyjść i kupić własne ubezpieczenie.,No
"Nigdy nie zasugerowałem testu, w którym przekazujemy nasze bezpieczeństwo każdemu narodowi.",No
"Myślę, że dobrze jest, że jesteśmy dziś w kampusie uniwersytetu.",No
"I musimy zacząć wcześnie, w pierwszej, drugiej i trzeciej klasie, zanim nasi młodzież zaczną eksperymentować z tymi bardzo niebezpiecznymi substancjami.",No
Gubernator wspomniał o tym wcześniej.,No
"Wiem, że wydatki mogą być opanowane, ponieważ walczyłem z nadmiernym wydatkiem przez całą moją karierę.",No
"Zajęł to stanowisko, kiedy po raz pierwszy wskazał w październiku ubiegłego roku, że nawet sprzyjałby obowiązkowemu arbitrażowi jako jedna z broni, którą prezydent mógłby zatrzymać krajowe strajk ratunkowy.",Yes
To są dwa hipo-retoryczne pytania.,No
"Nie przyjął się do kogoś innego - nadużycia ludzi, tych, którzy wnoszą te pozwy przeciwko - tych frywolnych procesach prawników procesowych, które kosztują opiekę medyczną o 25 do 50 miliardów.",Yes
"Powiedz, że jest naszym bohaterem.",No
"Sprowadzam to do poziomu poniżej 2 procent produktu krajowego brutto z polityką, która jest sprawiedliwa.",Yes
"I mieliśmy tutaj cesarza Japonii w tym - w ubiegłym roku, a wynik netto jest Japonia, a Stany Zjednoczone współpracują teraz bardziej niż w historii naszego związku.",Yes
Kto nie zgadza się z zapewnieniem bezpieczeństwa dzielnic?,No
"To rodzaj myślenia, który powiedział: „Zachowajmy go w ONZ i miejmy nadzieję, że wszystko pójdzie dobrze”.",No
"Rozumiem, że musimy znaleźć Al Kaidę, gdzie się ukrywają.",No
"Mogę ci obiecać, że postaram się tego nie robić, i ciężko.",No
"Nie powiedzieliśmy Saddama Husseina, Rossa, możesz wziąć północną część Kuwejtu.",Yes
A potem mieliśmy Somalia - potem mieliśmy pierwszą wojnę w Zatoce Perskiej.,No
Odkrywają wspaniałe nowe lekarstwa i to świetnie.,No
"I, nawiasem mówiąc, mogę powiedzieć, że w odniesieniu do 25-procentowego cięcia w ubezpieczeniu społecznym-zanim przejdę do odpowiedzi na twoje pytanie-jedyne 25-procentowe, które znam, towarzyszył ten ogromny wzrost podatku z 1977 r.,było obniżenie o 25 procent korzyści dla każdego Amerykanina, który urodził się po 1916 roku.",Yes
"Cóż, byłem senatorem, Donald ...",No
... i to jest przestępcze przedsiębiorstwo i tak wiele osób o tym wie.,Yes
"Myślę, że pierwszy był związany z UH - nieuzasadniony wpływ amerykańskich Żydów na media i uh - na Kongresie.",No
"Faworyzuję również wszystkie przychody z podziału pieniędzy wykorzystywane dla samorządów lokalnych, a także do usunięcia zakazów wykorzystania przychodów dzielących pieniądze, aby można je było wykorzystać do poprawy edukacji i opieki zdrowotnej.",No
"Myślę, że w tym względzie są rzeczy do zrobienia.",No
Teraz właśnie usłyszeliśmy dwa lub trzy razy od wiceprezydenta: nie zamierza podnieść podatków.,Yes
"A odkąd po raz pierwszy złożyłem tę propozycję 15 miesięcy temu, cena benzyny, która wówczas wynosiła 0,80 USD, wzrosła do około 1,30 USD.",Yes
Nie przechodzisz przez środkowy front terrorowy i nie rozlejesz się przez bin Ladena.,No
"Stany takie jak Floryda, Kolorado, Wirginia i inne stany.",No
"Wydaje się, że całkowicie wierzy w twierdzenie, że usłyszałem, jak prezydent Carter składa się z kilku dni temu, że był pierwszym prezydentem, który przyszedł z prawdziwą strategią miejską, aby zaspokoić problemy miejskiej Ameryki.",Yes
"Tak, Warren Buffett to ten, który powiedział i powiedział, że ktoś taki jak on nie powinien płacić niższej stawki podatkowej niż jego sekretarz.",Yes
"I nigdy nie mieliśmy prezydenta od czasu wojny między stanami, które zawetowały więcej rachunków.",Yes
"I myślę, że pokazuje to bezduszną obojętność wobec rodzin, które tak bardzo ucierpiały.",No
"Cieszę się, że dziś sugeruje, że miałem jakieś doświadczenie.",No
"Innymi słowy, to, o czym mówię, nie przywróć rządu do uzyskania mniejszej ilości pieniędzy niż rząd, ale po prostu obniżenie wydatków.",No
Bezpłatny Irak pomoże zabezpieczyć Izrael.,No
"Jednym z nich jest przyspieszenie leków generycznych na rynek, szybciej.",No
Nie mówię o tym tylko.,No
Co powiemy naszym dzieciom?,No
Odpowiadam na twoje pytania.,No
"I ten przykład, który ustanowił prezydent Eisenhower, będziemy nadal śledzić.",No
"Społeczność międzynarodowa, świat międzynarodowy powiedziała, że jest to właściwa rzecz, ale kiedy przyszedł czas na zezwolenie na użycie siły na podłodze Senatu, mój przeciwnik głosował przeciwko użyciu siły.",Yes
"Spojrzałeś na mnie, jakby mój zegar się skończył.",No
Pięć milionów ludzi straciło domy.,Yes
W Iraku dokonała złych osądów w Libii w Syrii.,No
Więc powiem ci to.,No
"Myślę, że tak.",No
"Ale wszyscy musimy zdecydować, że najpierw mamy odwagę zmienić nadzieję i lepszy jutro.",No
"Tak więc jest tutaj wiarygodność Stanów Zjednoczonych Ameryki i sposób, w jaki kierujemy światem.",No
"I to zostało odrzucone i dlatego głosowałem na obecność, ponieważ jestem gotów poprzeć zakaz późnych aborcji, o ile mamy ten wyjątek.",Yes
"Powiedziałem, że nikt, kto zarabia mniej niż 250 000 $ rocznie - i to znaczna większość Amerykanów, jak wiecie - nie będzie zebrana podatki, ponieważ myślę, że musimy iść tam, gdzie są pieniądze.",Yes
Poza tym musimy mieć chińską dźwignię Kim Jong IL.,No
Ponieważ zmiana radziecka nie jest jeszcze w pełni ustalona.,No
"Słuchaj, to po prostu nieprawda.",No
Odpowiedź jest bardzo prosta.,No
Gubernator Carter UH - chwali się bezrobociem podczas administracji demokratycznych i obecnie potępia bezrobocie.,No
"Jak to nazywałem, oznaczyłem to dostęp afirmatywny.",No
"Było ich pięć lub sześć, a jeśli poczekasz wystarczająco długo, prawdopodobnie będzie kolejna.",No
"To, co widziałem - to, co widziałem, jest takie złe.",No
"Ale myślę, że z całej uczciwości i sprawiedliwości musimy uznać problem, jaki ma Korea Południowa.",No
"Mamy wielką wiarę w zdolność swobody przekształcania społeczeństw, przekształcania wrogiego świata w pokojowy świat.",No
"Tak więc, gdyby miał swoją drogę, w ogóle nie byłby tam żadnego projektu mieszkaniowego.",No
"Celem sankcji nie było usunięcie Saddama Husseina, było usunięcie broni masowego rażenia.",Yes
Próbowaliśmy wprowadzić Saddama Husseina do rodziny narodów;Miał 4. co do wielkości armię.,Yes
Jestem tym bardzo zaniepokojony.,No
Bliski Wschód jest bardzo trudny.,No
"Myślę, że znajdziesz różnicę odzwierciedloną w naszych budżetach.",No
Jak wpłynie to na moje oszczędności emerytalne lub zdolność wysyłania moich dzieci na studia?,No
"Myślę, że to kwestia, że powinniśmy nadal dawać - wielką troskę i uwagę.",No
Jedziemy do następnego wieku lepszej Ameryki.,No
"Zamykaliśmy luki, szukaliśmy dużych korporacji.",No
"Zachowaliśmy kontrolę, jakbyśmy mieli suwerenność.",No
"W rzeczywistości wysłaliśmy żołnierzy do Rwandy, aby pomóc w humanitarnych środkach pomocy.",Yes
"Myślę jednak, że ważne jest, aby zrozumieć, nie zamierzamy rozwiązać ubezpieczenia społecznego i Medicare, chyba że zrozumiemy resztę naszych zasad podatkowych.",No
"Uważam, że możesz chronić środowisko i rozwijać gospodarkę.",No
I wcale nie przepraszam za naszą płytę z kobietami.,No
"A liczba małych firm, do których poszedłem, mówią, że upuszczają ubezpieczenie, ponieważ nie stać na to, koszt opieki zdrowotnej jest po prostu wygórowana.",No
"A Trybunał nie przyjął tego rozsądnego regulacji, ale zaakceptowali wiele innych.",Yes
To kwestia przywództwa lub brak przywództwa.,No
"A mi celem było, w przeciwieństwie do upolityczności problemu takiego jak Medicare, innymi słowy, trzymanie go jako problemu, mając nadzieję, że ktoś go ugryzł i próbuje zaatakować go w celach politycznych, w tym roku, w tym roku, w tym roku, w tym roku2000, nadszedł czas, aby to zrobić raz na zawsze.",No
"Cóż, nie wierzę w dowództwo i kontrolę poza Waszyngtonem, D.C.",No
"Z pewnością są tam niebezpieczeństwa, z pewnością istnieją inne problemy na świecie, które są bliżej Europy niż do USA.",No
"Chcę, żebyśmy zainwestowali w twoją przyszłość.",No
"Zdarza mi się, że pomysł posiadania technologii do telewizji jest łatwy dla rodziców, abyś mógł dostroić te programy, których nie chcesz w swoim domu.",No
"Musimy się odwrócić - większość szkół jest doskonała, ale musimy się upewnić, że wszystkie są.",No
"I jestem - nie wiem, czy Hillary mówiła to w sarkastyczny sposób, ale jestem bardzo dumny, że mam poparcie dla NRA.",No
"Są w połowie tego, czym byli, kiedy weszliśmy do urzędu, a dzięki mojej polityce opanowania tego deficytu będą o wiele mniej.",Yes
I to dla nich jest katastroficznie niska liczba.,Yes
"W Palm Beach na Florydzie, twardej społeczności, genialnej społeczności, bogatej społeczności, prawdopodobnie najbogatszej społeczności na świecie, otworzyłem klub i naprawdę otrzymałem za to wielkie uznanie.",No
Uczynił go częścią naszej polityki zagranicznej i kieruje pomoc w celu skazanego za pośrednictwem skazanych handlarzy narkotyków.,Yes
"Teraz, tylko dlatego, że nie możemy być zaangażowani wszędzie i nie powinniśmy być, nie oznacza, że powinniśmy unikać nigdzie.",No
"Gubernator Carter w swoim przemówieniu akceptacyjnym wezwał do coraz większej liczby programów, co oznacza coraz więcej rządów.",No
"Tak, a tysiące, może miliony Amerykanów zostały wyłączone z powodu problemów, które powstały z naszego zaangażowania w Wietnamie.",Yes
"Udowodniłem, że mogę i przez 30 lat przyniosłem wyniki dla ludzi.",No
To jest zła polityka.,No
Mówi o postępach w dziedzinie prześwitu slumsów i tym podobnych.,No
Dziękujemy Hofstra University i Candy Crowley za organizację i prowadzenie tego - to wydarzenie.,No
"Miałem kogoś, kto jeździ stadem w tych przepisach, a my zaczęlibyśmy eliminować te dyskryminacje w rządzie federalnym wobec kobiet.",No
Właściwie to nie jest pusta obietnica.,No
Wiem coś o ściganiu.,No
"Zamierzam robić te rzeczy, ponieważ to właśnie jest w Ameryce: pomóc pracownikom przejść pod każdym względem.",No
"W ciągu 6 lat - budżetuję to wszystko w moim budżecie, a za 6 lat program uczelni kosztowałby 8 miliardów dolarów ponad co - obecny program pożyczek studenckich kosztuje 4;Płacisz 3 miliardy dolarów za pożyczki, ponieważ nie mamy automatycznego systemu odzyskiwania i miliarda dolarów w opłatach bankowych.",Yes
"Katherine, chcę tylko zwrócić uwagę, że kiedy kampania gubernatora Romneya została zapytana o Bill Lilly Ledbetter, czy go poparł?",No
Azja będzie naszym największym partnerem handlowym w przyszłości.,No
"I tak tutaj nie chodzi o to, gdzie byliśmy, ale dokąd zmierzamy.",No
"Broń masowego rażenia, proliferacja jądrowa.",No
Chcieliśmy zakończyć rozlew krwi w Południowej Afryce.,No
Ponownie gubernator Carter jest niedokładny.,No
Ale charakter jest ważną częścią równania.,No
Weźmy na przykład zakaz częściowej aborcji urodzenia.,No
Straciliśmy ponad 4000 osób.,Yes
Wszystkie te zmiany w naszym kodeksie podatkowym miałyby znaczenie.,No
To oszczędza siłę roboczą i oszczędza sprzęt.,No
"Tak się cieszę, że mam szansę to powalić.",No
"Więc odpowiedź brzmi, że mogę to zrobić.",No
"Myślę więc, że to, co było nie tak - przypisuję kredyt, gdzie jest należny - ale odpowiedzialność była w rozpieszczaniu Saddama Husseina, gdy nie było powodu, aby to robić, a ludzie na wysokim poziomie w naszym rządzie wiedzieli, że próbuje zrobić coś takiegobyli oburzający.",Yes
"I zamierzamy egzekwować te umowy i będziemy szukać firm, które pomogą nam, kupując amerykańskie produkty.",No
"Uważam, że zamiast tego powinniśmy skoncentrować naszą pomoc w pożyczkach długoterminowych, które ci ludzie mogą spłacić w twardej pieniądze lub w lokalnej walucie.",No
Nigdy nie opowiadałem się za rządem komunistycznym w Włoch.,Yes
Bardzo to doceniam.,No
"To jest coś, co możemy zrobić;Kongres tego nie zrobił i zamierzamy to zrobić.",Yes
W tym momencie możemy wybrać z różnych planów i opracować nowe plany.,No
"Pierwszą rzeczą, którą chcę powiedzieć, to podziękować za danie mi szansę na prezydenta.",No
"Jednym z nich był list gratulujący wielkim członkom wojska i sojuszników, którzy przeprowadzili i odnieśli sukces w największej inwazji w historii, jeszcze do dziś i na zawsze.",Yes
"Robiąc wszystko, co w naszej mocy, aby kontrolować własną energię.",No
Może będziemy mieć kolejną debatę na temat gospodarki.,No
Ale teraz wydają więcej pieniędzy na reklamę i promocję.,Yes
Od momentu Dodd-Franka było 122 społeczności i małe banki.,Yes
"Powiedziałbym, że Europa Wschodnia jest obszarem wrażliwości Uh - S- Związku Radzieckiego.",No
"Prezydent Obama powiedział, że trzymasz lekarza, zachowujesz swój plan.",Yes
"To, co opowiadałem, polega na tym, dlaczego nie zaczynamy od rządu federalnego odwrócenia źródeł podatkowych do stanów i samorządów lokalnych, a także obowiązków tych programów?",No
"Tymczasowe zatrudnienie ludzi, którzy stracili pracę i zaczynają pracować przez 30 dni lub 60 dni.",No
Ale nigdy nie pozwoliłbym tej przyjaźni z Chińską Republiką Ludową na przeszkodzie zachowania niezależności i wolności ludu na Tajwanie.,No
"Nawiasem mówiąc, mogła to zrobić w tym latach.",No
Wskoczył na to rok po jego przedstawieniu i nigdy nie został mijany.,Yes
"A druga rzecz jest częścią AIDS - jest to jedna z niewielu chorób, w których mają znaczenie.",No
Od głębokości recesji dodaliśmy cztery miliony miejsc pracy.,Yes
"Zgadzam się z tym i dlatego byłem głównym sponsorem liberalnego prawa adopcyjnego, aby więcej z tych dzieci mogło przyjść do terminu, aby młode matki były wykształcone, więc znaleźliśmy opcję, alternatywę.",Yes
"Zrobiłby dla USA, co zrobił Arkansas.",No
"Bardzo ważne jest, abyśmy nie tylko, nie zastanawiając się nad tym, po prostu spieszyliśmy się do każdego problemu na świecie i mamy rozerwanie naszych ludzi na kawałki.",No
Znaki ostrzegawcze są jasne.,No
"Jeśli chodzi o Japonię, chcę pomóc wszystkim naszym sojusznikom, ale tracamy miliardy dolarów.",Yes
"I ta instytucja, Izba Reprezentantów - wszyscy krzyczą „czysty dom!”",No
Na gruntach rządowych twoja administracja zmniejszyła liczbę zezwoleń i licencji na połowę.,Yes
"I wierzę, że nowy początek, nowa wiarygodność, prezydent, który może zrozumieć, co musimy zrobić, aby dotrzeć do świata muzułmańskiego, aby wyjaśnić, że tak nie jest - Osama bin Laden używa inwazji na Irakrozkaz, aby wyjść do ludzi i powiedzieć, że Ameryka wypowiedziała wojnę z islamem.",No
I pozwól mi to powiedzieć.,No
"Cóż, myślę - słuchaj, w pełni zgadzam się, że należy zmienić taktykę, a my będziemy w Iraku.",No
Krabiasz amerykański naród ich oszczędności.,No
"... Pieniądze - pieniądze trafiły do Fisher House, gdzie budują domy - pieniądze, o których mówisz, poszły do Fisher House, gdzie budują domy dla weteranów i niepełnosprawnych weterynarzy.",Yes
"Ale próbowaliśmy tego wcześniej, obiecując ludziom obniżkę podatku roku wyborczego, za który nie jest opłacony.",Yes
Następnie zaczęliśmy budować siły afgańskie.,No
"Wydaje mi się, że UH - nacisk - systemu sądowego - powinno być interpretacja UH - Konstytucja i prawa - w równym stopniu między ochroną własności a ochroną osobistą.",No
